,event_accum_times,event_durs,event_names,event_types
0,3.386,3386.0,instructions_backstory0,instructions0
1,27.381,23995.0,instructions_backstory1,instructions1
2,48.697,21316.0,instructions_backstory2,instructions2
3,57.979,9282.0,instructions_backstory3,instructions3
4,66.113,8134.0,instructions_backstory4,instructions4
5,69.773,3660.0,instructions_backstory5,instructions5
6,76.972,7199.0,instructions_backstory6,instructions6
7,96.659,19687.0,instructions_backstory7,instructions7
8,122.11,25451.0,instructions_backstory8,instructions8
9,127.687,5577.0,instructions_backstory9,instructions9
10,151.889,24202.0,instructions_backstory10,instructions10
11,198.62,46731.0,instructions_backstory11,instructions11
12,216.449,17829.0,instructions_backstory12,instructions12
13,220.874,4425.0,instructions_backstory13,instructions13
14,232.436,11562.0,instructions_backstory14,instructions14
15,239.341,6905.0,instructions_backstory15,instructions15
16,245.182,5841.0,instructions_backstory16,instructions16
17,248.354,3172.0,instructions_backstory17,instructions17
18,251.351,2997.0,instructions_backstory18,instructions18
19,275.839,24.278,work_style_questions,survey-likert
20,358.305,81.456,self_describe_page,survey-text
21,501.459,142.146,sat_grades_entry,survey-text
22,504.493,3034.0,instruction_traits0,instructions0
23,506.28,1787.0,survey_DAS_A_instr0,instructions0
24,836.931,329.091,survey_DAS_A,survey-multi-choice
25,840.789,3858.0,survey_DAS_A_instr0,instructions0
26,1021.203,179.103,survey_self_worth,survey-multi-choice
27,1022.71,1507.0,survey_DAS_A_instr0,instructions0
28,1087.284,63.328,survey_pswq,survey-multi-choice
29,1103.454,15.157,survey_demo,survey-multi-choice
30,1114.896,10.439,consent_part1_2,consent
31,1128.957,13.059,consent_part1_2b,consent
32,1137.999,8.038,venmo,survey-text
